9,90,75
12,83,7
11,75,7
3,71,70
8,77,69
27,110,0
35,136,0
46,150,0
39,136,0
29,120,0
17,104,0
3,76,56
0,52,50
1,40,47
1,35,45
1,45,72
1,47,73
1,47,78
1,51,78
2,51,80
4,59,86
14,59,8
9,61,89
11,62,9
19,64,9
15,65,9
10,65,9
18,67,9
10,64,9
5,64,10
4,64,10
16,65,1
11,65,1
10,65,1
10,68,1
12,67,1
11,70,1
9,69,10
9,69,10
18,72,1
8,71,10
9,70,11
16,69,1
10,70,1
7,70,10
11,65,1
7,69,10
4,67,10
3,69,10
2,69,10
8,68,10
6,68,10
3,69,10
4,68,10
4,67,10
4,70,10
3,69,10
17,72,1
23,78,1
21,78,1
21,76,1
22,73,1
22,76,9
22,77,9
22,76,1
17,75,9
14,76,9
19,78,9
13,80,9
17,78,9
22,77,9
18,75,9
23,81,9
23,75,8
20,73,8
22,82,8
49,139,0
71,179,0
80,191,0
74,186,0
64,175,0
53,160,0
44,144,0
36,124,0
26,110,0
24,99,7
13,83,7
8,76,69
5,69,69
3,80,69
26,106,0
33,127,0
30,119,0
28,111,0
10,88,5
0,64,56
0,48,52
1,39,48
2,35,49
1,48,74
2,47,78
1,50,82
2,52,82
4,53,83
3,57,87
2,59,92
14,61,9
19,62,9
11,63,9
14,65,9
11,64,1
20,69,1
14,67,1
9,69,10
14,68,1
13,70,1
12,69,1
20,69,1
8,68,10
9,72,11
15,73,1
14,72,1
12,73,1
14,73,1
13,76,1
13,72,1
17,74,1
13,75,1
10,72,1
8,71,11
4,74,11
10,73,1
7,73,11
6,73,11
1,72,10
14,74,1
7,73,11
1,72,10
7,73,10
14,73,1
6,74,10
22,80,1
24,85,1
26,89,1
27,86,1
19,84,1
21,86,1
28,87,1
25,88,1
23,89,1
21,89,9
20,91,9
25,93,9
22,93,9
25,92,9
26,90,9
30,93,9
26,89,9
22,82,9
22,74,8
20,67,9
10,72,9
37,108,0
68,175,0
78,191,0
77,187,0
67,179,0
57,163,0
45,144,0
36,118,0
17,95,7
15,78,7
5,71,72
6,69,73
11,74,6
21,101,0
17,98,6
10,86,6
2,75,60
0,61,55
0,47,53
2,39,49
0,36,48
22,60,7
15,22,2
20,33,4
48,71,8
69,93,1
16,63,9
60,77,9
58,74,8
73,97,1
43,61,6
23,36,4
17,50,2
18,59,1
58,96,1
13,71,1
18,72,1
15,74,1
12,75,1
17,73,1
19,73,1
16,76,1
19,75,1
16,75,1
21,76,1
20,77,1
16,77,1
23,77,1
19,79,1
16,78,1
9,78,11
14,78,1
17,76,1
13,77,1
15,75,1
13,76,1
19,75,1
13,77,1
18,74,1
16,76,1
14,77,1
10,79,1
19,81,1
22,89,1
31,98,1
32,105,0
26,101,0
33,99,1
32,103,0
35,107,0
33,110,0
30,112,0
32,118,0
35,121,0
40,128,0
38,126,0
39,124,0
38,122,0
38,121,0
35,113,0
30,100,0
22,87,9
23,73,9
21,71,9
12,71,8
20,75,8
23,94,8
55,161,0
78,188,0
75,189,0
71,180,0
53,159,0
37,117,0
21,89,7
9,77,74
3,68,74
4,67,67
4,71,70
4,73,66
1,66,62
1,58,60
0,50,59
0,44,55
0,40,52
1,38,47
28,37,4
67,79,9
28,44,5
48,61,6
29,52,5
58,86,1
83,115,0
84,118,0
92,127,0
94,128,0
90,107,0
61,76,9
31,40,5
88,119,0
59,87,9
14,27,3
54,66,7
64,82,1
41,54,6
21,81,1
23,81,1
24,82,1
26,79,1
27,81,1
22,83,1
24,83,1
26,82,1
25,82,1
22,84,1
22,80,1
25,82,1
16,81,1
24,80,1
21,81,1
19,82,1
18,81,1
19,81,1
21,81,1
17,81,1
15,80,1
22,86,1
23,96,1
29,107,0
38,121,0
41,141,0
39,135,0
38,133,0
46,145,0
64,163,0
69,172,0
75,176,0
80,184,0
82,185,0
88,192,0
87,188,0
82,186,0
81,187,0
75,180,0
63,167,0
47,139,0
31,107,0
25,81,9
23,79,9
20,76,9
20,72,9
18,81,9
21,84,8
27,101,0
65,174,0
82,196,0
76,187,0
46,139,0
37,110,0
17,85,7
4,71,72
7,67,71
2,61,70
1,55,63
1,51,61
1,49,61
0,48,60
0,44,56
2,42,54
1,39,50
34,43,5
40,57,6
35,50,6
49,71,8
54,76,9
52,79,9
75,106,0
86,120,0
86,122,0
90,125,0
90,116,0
97,132,0
90,117,0
79,98,1
30,40,5
26,33,4
91,106,0
20,28,3
17,28,3
16,27,3
19,54,2
26,84,1
28,85,1
28,87,1
26,87,1
28,88,1
28,87,1
28,89,1
28,86,1
30,88,1
31,90,1
29,91,1
26,90,1
23,87,1
26,85,1
23,86,1
25,86,1
22,87,1
22,87,1
23,87,1
30,95,1
37,125,0
26,38,4
36,54,6
38,97,3
38,116,1
38,124,0
97,193,0
98,192,0
49,140,0
38,111,0
39,113,0
46,118,0
42,128,0
63,156,0
95,196,0
88,191,0
81,185,0
72,176,0
96,204,0
51,150,0
31,92,1
25,88,9
26,82,9
22,78,9
26,80,9
22,82,9
24,91,9
30,106,0
49,148,0
82,196,0
66,170,0
44,134,0
26,98,8
12,81,7
15,71,7
2,61,68
1,55,65
3,51,66
2,47,61
0,46,61
3,45,59
1,43,59
3,42,52
14,24,2
31,41,5
21,31,3
20,30,2
58,80,9
48,68,8
73,102,0
81,110,0
85,115,0
79,110,0
84,113,0
68,96,1
97,132,0
32,43,5
25,32,3
29,38,4
19,30,3
19,29,3
18,28,3
61,80,9
40,67,5
20,37,4
29,91,1
30,91,1
60,90,1
36,48,6
50,107,0
31,96,1
32,95,1
34,98,1
39,98,1
37,97,1
32,96,1
29,92,1
31,95,1
28,93,1
26,94,1
27,94,1
44,58,7
36,54,5
2,26,26
22,40,4
83,96,1
14,31,3
26,64,3
57,143,0
35,104,0
31,99,1
41,115,0
42,115,0
41,112,0
46,115,0
48,116,0
47,132,0
55,149,0
71,170,0
79,180,0
80,182,0
76,179,0
86,191,0
66,170,0
38,107,0
34,96,1
26,87,9
28,86,1
29,84,9
22,85,9
25,91,9
30,102,0
36,116,0
45,143,0
81,181,0
40,126,0
35,106,0
15,79,7
5,66,77
4,61,71
5,57,68
4,52,67
2,51,63
3,49,62
5,47,59
1,43,55
1,44,53
13,18,2
29,36,3
12,18,2
11,18,2
60,79,9
87,113,0
62,81,9
70,97,1
76,106,0
78,111,0
91,121,0
80,107,0
76,106,0
54,74,2
75,107,0
98,132,0
58,81,1
38,55,2
78,108,0
89,122,0
64,94,2
65,76,9
47,83,5
38,87,3
71,94,1
18,30,3
52,62,7
28,40,4
20,31,3
50,65,6
62,126,0
56,117,0
44,107,0
34,99,1
33,98,1
35,97,1
30,95,1
28,94,1
89,115,0
24,33,4
13,26,3
37,51,5
14,29,3
32,46,5
29,55,4
8,28,29
30,104,0
44,117,0
53,124,0
49,118,0
46,110,0
44,115,0
46,117,0
52,127,0
58,150,0
97,190,0
95,194,0
87,188,0
81,183,0
90,193,0
52,135,0
45,121,0
36,108,0
33,92,1
33,92,9
32,90,9
29,88,9
29,91,9
33,104,0
33,107,0
45,132,0
55,146,0
43,115,0
30,103,0
19,80,8
9,66,73
8,60,73
8,57,70
8,55,70
4,52,63
3,51,65
1,48,60
1,46,60
3,45,60
40,51,5
16,21,2
35,44,5
9,31,37
47,57,6
38,44,5
51,70,8
74,107,0
71,102,0
79,114,0
90,125,0
74,100,0
87,124,0
70,99,1
72,103,0
85,117,0
71,99,0
54,77,1
66,92,0
77,107,0
70,100,1
67,88,4
54,70,8
34,44,4
22,36,3
28,38,4
53,65,7
32,45,5
26,38,4
57,67,7
89,97,1
37,50,5
44,108,0
39,103,0
57,69,7
46,83,4
38,89,2
85,112,0
84,113,0
54,73,2
65,86,9
51,68,7
32,48,5
85,105,0
57,80,2
95,109,0
34,107,0
40,127,0
46,132,0
41,107,0
44,111,0
52,115,0
53,114,0
48,116,0
53,121,0
58,139,0
85,175,0
86,181,0
83,182,0
90,186,0
66,153,0
48,119,0
44,106,0
43,106,0
44,101,0
38,98,1
35,98,9
35,95,9
35,95,9
38,101,0
38,104,0
40,101,0
36,96,8
29,87,8
22,70,8
16,65,7
11,62,7
6,58,69
4,56,70
5,54,70
5,52,62
6,49,61
4,49,59
3,45,54
50,57,6
13,17,2
12,20,2
22,31,3
37,54,6
44,69,7
72,102,0
44,70,8
68,101,0
81,114,0
86,118,0
90,123,0
70,97,1
74,103,0
82,111,0
83,114,0
77,106,0
65,91,0
82,108,0
81,110,0
72,96,1
61,81,9
47,67,7
89,118,0
55,77,1
93,125,0
73,95,3
62,87,1
44,62,2
50,64,4
49,65,6
28,40,4
36,74,2
70,103,0
63,86,3
54,84,3
87,113,0
94,124,0
56,71,8
71,96,1
68,91,5
59,79,6
45,63,5
75,90,1
66,85,1
30,41,4
32,74,2
48,137,0
82,173,0
42,117,0
42,115,0
45,113,0
45,112,0
47,114,0
46,110,0
45,112,0
57,137,0
60,141,0
55,128,0
55,129,0
49,114,0
50,110,0
46,102,0
37,93,9
40,96,9
34,91,9
34,93,9
36,89,9
39,92,9
37,88,9
36,88,9
32,87,8
32,92,8
24,80,8
26,74,8
19,68,7
21,65,7
17,63,6
18,63,7
17,60,6
15,57,6
11,53,6
9,50,56
7,50,57
49,71,9
44,67,8
42,63,7
48,70,8
47,63,7
42,59,6
68,96,1
48,73,8
80,112,0
72,105,0
74,103,0
78,108,0
81,114,0
64,85,1
79,106,0
48,65,7
62,85,3
64,88,1
74,100,0
77,105,0
85,114,0
60,77,8
58,78,8
72,98,1
90,121,0
93,120,0
85,114,0
73,100,0
94,125,0
86,114,0
79,107,0
53,73,2
44,73,2
57,88,1
60,87,2
88,113,0
85,110,0
89,117,0
72,94,4
33,44,5
30,40,4
44,59,5
44,61,5
59,75,3
62,80,2
52,64,7
29,40,4
53,123,0
67,148,0
47,123,0
48,118,0
46,114,0
49,115,0
44,111,0
40,99,1
39,96,9
35,93,9
35,90,9
32,90,9
32,92,9
36,97,9
30,87,8
26,88,8
29,89,9
30,89,8
30,87,8
24,82,8
33,87,9
32,86,8
30,84,8
28,82,8
33,82,8
33,81,8
32,76,8
31,71,7
29,70,7
25,68,7
20,65,7
19,64,7
15,61,7
13,57,6
15,54,6
8,51,60
7,50,56
52,73,8
42,61,7
67,95,1
69,85,9
58,75,9
32,51,6
68,95,1
71,101,0
71,101,0
81,113,0
81,116,0
87,124,0
53,68,9
88,121,0
87,118,0
72,98,1
67,91,2
94,125,0
93,128,0
63,90,1
74,102,0
70,95,1
88,123,0
75,101,0
89,123,0
72,103,0
78,108,0
89,122,0
85,112,0
71,106,0
75,106,0
64,89,1
54,81,1
55,84,1
57,85,1
72,99,0
78,104,0
83,110,0
77,102,2
47,53,5
38,46,4
41,52,4
42,56,4
96,126,0
79,103,1
65,83,3
47,61,3
28,35,3
63,77,9
16,36,4
56,121,0
52,118,0
50,118,0
51,116,0
47,113,0
49,118,0
47,108,0
41,101,0
41,99,1
39,97,1
41,99,1
36,95,9
37,94,9
38,95,1
42,92,9
40,90,9
38,90,1
36,88,9
37,85,9
34,84,9
32,80,9
27,79,8
33,73,8
30,73,8
26,69,7
22,68,7
20,64,7
16,63,6
19,62,7
19,57,6
12,55,6
20,55,6
4,51,59
5,48,54
57,81,9
62,89,1
58,82,9
51,75,8
59,81,9
39,60,7
72,99,1
81,114,0
71,100,0
63,86,9
79,110,0
62,89,1
79,114,0
95,132,0
79,114,0
87,119,0
96,132,0
94,127,0
98,136,0
80,113,0
77,107,0
66,100,0
73,104,0
77,105,0
66,96,1
74,103,0
76,105,0
82,113,0
87,119,0
74,102,0
85,113,0
74,101,0
64,91,0
59,87,0
58,86,0
65,92,0
71,98,0
77,104,0
77,103,0
62,78,2
93,128,0
67,90,2
77,106,0
86,116,0
82,109,0
73,96,1
60,78,2
86,105,0
74,91,4
45,63,4
73,97,1
62,126,0
62,124,0
60,122,0
58,120,0
63,115,0
54,108,0
53,101,0
92,131,0
51,105,0
48,103,0
44,98,1
40,97,1
40,92,1
41,91,1
37,89,1
35,87,9
34,84,9
25,78,8
27,74,8
30,78,9
31,73,8
24,71,8
14,64,7
11,64,7
13,59,6
5,57,61
5,54,64
7,52,58
5,50,56
3,46,52
2,44,51
2,41,48
3,40,48
46,68,7
50,74,8
51,78,9
54,75,8
44,63,7
52,76,8
64,96,1
54,75,9
48,70,8
58,87,1
67,101,0
73,106,0
57,75,8
33,52,6
65,103,0
75,107,0
69,101,0
82,118,0
60,84,9
77,111,0
78,120,0
97,137,0
90,127,0
88,124,0
87,126,0
84,124,0
84,116,0
87,126,0
87,123,0
88,124,0
84,122,0
87,120,0
81,123,0
92,135,0
94,127,0
90,129,0
99,137,0
88,120,0
82,111,0
72,94,1
82,111,0
74,100,1
91,132,0
93,127,0
98,135,0
96,136,0
78,107,1
82,106,0
78,98,2
61,80,3
88,117,0
75,121,0
85,131,0
66,104,0
72,111,0
50,89,9
47,91,9
47,87,9
43,81,8
38,76,8
48,90,9
48,94,9
44,92,9
25,83,8
23,77,7
21,77,7
15,75,7
21,74,7
19,73,7
18,72,7
19,67,7
13,66,7
16,63,6
14,61,6
11,58,6
7,56,64
5,55,60
4,52,58
10,49,5
1,49,53
2,46,50
5,42,47
6,41,46
1,39,43
48,73,8
41,60,6
40,60,6
48,72,8
36,57,6
52,75,8
56,85,9
47,67,7
46,62,7
36,53,6
37,58,6
57,79,9
57,91,1
28,36,3
34,43,4
28,37,3
34,51,6
58,86,9
55,84,8
54,77,8
69,97,1
42,69,7
35,48,5
20,34,3
16,28,3
16,27,2
22,38,4
29,57,6
22,47,5
19,30,3
16,33,3
19,28,3
51,84,1
56,95,1
53,86,1
59,94,1
46,85,9
53,91,1
50,88,9
43,79,9
60,103,0
70,118,0
51,86,9
37,69,8
37,78,8
41,86,8
37,82,8
24,68,6
31,78,7
30,86,8
24,83,8
61,108,0
90,137,0
65,114,0
20,79,7
13,74,6
12,73,6
11,75,5
10,77,4
14,74,5
2,67,42
0,62,46
1,60,46
1,57,45
0,51,44
0,51,42
0,52,43
1,53,41
1,53,40
1,55,41
0,52,40
1,53,35
1,51,36
0,50,36
0,48,31
2,43,31
1,39,30
4,34,29
2,33,28
2,31,26
4,31,27
2,31,26
3,29,23
4,27,24
12,13,1
13,15,1
11,16,1
13,15,1
16,19,1
33,49,5
31,46,5
30,40,4
11,14,1
17,25,2
18,27,2
30,39,4
33,47,5
15,17,1
13,14,1
19,21,2
15,17,1
14,16,1
37,46,4
31,37,3
38,43,4
19,23,2
29,35,3
27,36,3
59,84,9
16,25,2
19,36,4
20,31,3
23,42,4
14,24,2
14,24,2
15,23,2
15,25,2
12,26,2
72,101,0
43,78,9
51,80,9
54,87,1
61,90,1
38,71,8
34,71,8
36,74,8
45,78,8
40,74,8
43,85,9
39,87,9
43,90,9
37,88,9
49,102,0
85,134,0
58,98,1
34,88,8
48,97,1
72,121,0
86,131,0
70,121,0
45,105,0
43,110,0
45,109,0
49,109,0
39,98,8
35,97,8
25,81,6
26,77,7
25,77,7
23,75,7
14,64,5
2,59,47
6,62,53
5,51,44
2,54,42
8,67,49
5,68,48
3,62,44
1,48,34
9,39,36
9,25,25
7,23,22
11,27,2
10,28,2
7,28,26
5,30,26
2,27,23
2,27,21
7,11,10
4,8,7
17,26,2
11,14,1
10,14,1
14,22,2
19,22,2
12,14,1
12,14,1
14,15,1
9,13,14
9,13,14
13,14,1
10,11,1
9,13,14
25,31,3
14,16,1
17,17,1
10,13,1
18,20,1
20,22,2
17,19,1
24,33,3
11,15,1
17,27,2
20,21,1
19,21,2
18,20,1
56,85,9
20,26,2
14,22,2
14,22,2
14,22,2
15,25,2
14,22,2
13,25,2
53,83,1
55,82,9
66,95,1
43,70,8
46,75,8
55,84,9
59,87,1
49,79,9
21,35,3
25,35,3
23,32,3
26,38,3
17,33,3
22,33,2
79,103,0
28,36,3
25,31,3
25,35,3
20,30,3
27,37,3
22,30,3
22,31,3
19,25,2
19,30,2
53,98,9
69,111,0
46,95,9
29,77,7
19,68,6
26,68,6
31,70,7
26,72,7
30,73,6
19,66,6
11,63,5
36,72,7
15,22,2
17,24,2
36,77,7
24,69,6
20,64,6
17,57,5
11,51,4
12,42,4
3,34,30
2,31,26
2,27,23
6,18,14
4,6,5
3,7,8
8,10,9
3,7,6
3,7,6
5,9,8
3,7,8
5,9,9
4,8,9
6,10,12
6,10,9
7,11,12
7,11,10
8,12,13
10,11,1
13,13,1
18,20,1
9,13,14
9,13,14
12,13,1
12,17,1
28,31,2
10,14,1
11,15,1
19,23,2
34,48,5
17,19,1
14,18,1
15,21,2
27,36,3
31,40,4
27,39,4
35,44,4
91,117,0
75,107,0
32,37,3
32,38,3
27,37,3
26,36,3
25,36,3
20,34,3
24,34,3
35,49,5
42,64,7
67,94,1
85,126,0
84,128,0
36,46,5
39,64,6
71,100,0
77,122,0
73,111,0
83,120,0
83,120,0
82,118,0
83,120,0
67,99,1
40,60,6
24,35,3
16,25,2
19,24,2
15,24,2
18,25,2
21,27,2
17,26,2
18,39,3
20,44,4
15,48,4
19,51,4
17,29,2
18,25,2
19,25,2
16,22,2
16,21,2
17,23,2
14,20,1
15,19,1
17,18,2
13,17,1
16,19,1
11,35,3
10,38,3
10,40,3
6,37,34
2,4,3
0,4,3
1,5,4
2,6,7
4,8,9
3,7,6
8,10,9
4,8,7
5,9,10
4,8,9
5,9,10
5,9,10
6,10,11
7,11,12
8,12,11
12,15,1
14,14,1
13,15,1
11,13,1
19,21,2
16,18,1
13,13,1
13,15,1
15,19,2
10,14,1
11,15,1
10,14,1
13,17,1
15,19,2
17,18,1
26,29,2
25,32,3
51,76,8
21,27,2
49,64,7
23,27,2
43,59,6
18,26,2
25,44,5
31,57,6
55,62,6
25,32,3
57,77,7
20,27,2
19,24,2
33,49,6
46,76,8
48,74,8
54,79,8
66,94,1
80,117,0
45,63,6
37,58,6
75,110,0
79,115,0
74,112,0
66,95,1
28,32,3
69,95,1
43,65,7
67,97,1
71,107,0
58,73,7
38,47,4
38,49,5
31,41,4
17,25,2
16,24,2
18,24,2
16,22,2
17,23,2
17,21,2
17,21,2
15,20,1
16,20,1
17,19,1
16,20,1
15,19,2
12,16,1
12,16,1
24,29,3
20,30,3
10,14,1
12,16,1
1,4,4
1,5,4
2,6,5
4,6,7
1,5,4
3,6,6
2,6,5
2,7,6
4,7,8
7,8,10
6,10,11
8,9,11
6,10,11
11,15,1
11,13,1
7,12,12
8,12,13
10,14,1
10,14,1
9,13,14
11,15,1
12,16,1
10,14,1
10,14,1
10,14,1
13,17,1
48,58,6
61,81,9
78,112,0
53,81,9
67,98,1
56,83,8
32,41,4
64,93,1
25,28,2
22,28,2
30,35,3
47,55,5
83,115,0
25,31,3
53,73,7
21,27,3
58,90,1
37,60,6
19,28,3
25,35,3
18,25,2
21,30,3
94,131,0
29,55,6
80,113,0
60,86,9
76,115,0
76,119,0
51,81,8
48,78,8
41,58,6
51,77,8
74,108,0
49,78,8
81,119,0
56,87,9
64,93,1
73,110,0
80,115,0
27,38,3
17,21,2
41,66,6
49,74,8
15,21,2
17,22,2
35,47,4
18,25,2
16,19,2
21,24,2
34,48,4
18,27,2
23,40,4
19,27,3
30,52,5
27,44,5
24,41,4
25,35,3
19,38,4
2,5,4
1,5,4
0,4,4
3,7,6
2,6,7
5,9,9
6,10,11
8,12,13
6,10,9
8,12,13
7,11,11
7,12,12
10,14,1
10,14,1
13,17,1
65,92,1
68,103,0
13,17,1
22,31,3
23,27,2
14,19,2
17,25,2
11,15,1
23,40,4
53,66,6
51,62,7
83,119,0
72,107,0
75,103,0
70,97,1
49,65,7
50,74,8
25,28,2
27,38,3
40,65,7
19,28,2
45,60,6
36,55,6
54,73,7
39,54,6
15,19,1
25,31,2
13,19,1
14,20,2
15,20,2
23,28,3
25,31,3
18,31,3
49,60,6
45,73,7
62,94,1
89,123,0
18,27,2
46,66,6
22,29,3
29,34,3
70,104,0
53,93,1
80,125,0
69,99,1
57,86,1
52,76,8
74,111,0
61,96,1
38,71,7
45,70,7
42,55,5
71,104,0
59,91,1
60,91,1
58,88,9
53,85,9
50,80,9
51,82,9
53,81,9
49,76,8
41,71,7
43,70,8
43,68,8
41,66,7
35,55,6
20,28,2
25,35,4
32,55,6
12,13,1
10,12,1
10,14,1
13,15,1
6,10,9
7,11,10
12,14,1
10,14,1
6,10,9
11,13,1
8,11,11
7,10,11
8,12,13
9,10,12
16,18,1
27,39,4
37,46,4
14,18,1
30,45,4
18,23,2
16,21,2
43,58,6
72,105,0
55,82,9
75,107,0
78,111,0
78,110,0
73,111,0
68,101,0
75,107,0
61,93,1
77,105,0
69,93,1
62,81,9
35,60,6
46,73,8
32,51,5
36,51,5
17,23,2
16,20,1
12,16,1
13,17,1
13,19,1
16,23,2
25,38,4
15,25,2
23,41,4
18,31,3
30,42,4
30,48,5
33,53,5
27,41,4
68,105,0
64,97,1
22,26,2
58,81,9
72,105,0
71,102,0
19,24,2
27,45,4
27,37,3
41,56,5
70,113,0
72,113,0
67,103,0
33,54,5
50,72,8
23,35,3
45,67,6
20,30,3
49,80,9
25,39,4
37,50,5
56,84,1
50,82,9
55,84,9
49,77,8
49,77,8
27,39,4
36,56,6
25,44,5
32,45,5
45,65,7
37,60,6
2,5,4
7,9,8
6,10,9
13,15,1
7,9,8
2,6,5
6,10,9
8,12,11
8,11,10
9,11,10
19,20,1
17,19,1
5,9,8
6,10,9
7,11,10
18,22,2
22,24,2
17,19,1
15,16,1
9,13,14
11,15,1
13,17,1
14,18,1
26,37,3
13,21,2
27,42,4
36,55,6
65,97,1
62,91,1
71,101,0
56,85,1
81,109,0
54,77,9
40,60,7
14,18,1
24,34,3
18,23,2
16,17,1
12,16,1
14,18,1
13,19,1
19,25,2
31,39,4
16,20,2
24,30,3
24,34,3
30,39,3
26,32,3
20,34,3
15,27,2
18,30,3
29,45,4
20,37,3
41,69,8
70,106,0
31,61,6
25,35,3
46,67,7
64,96,1
63,96,1
59,93,1
56,83,9
58,85,9
75,109,0
71,103,0
60,87,9
62,92,1
64,95,1
60,97,1
68,97,1
61,90,1
49,71,8
37,52,5
29,40,4
44,67,7
19,29,2
50,75,8
38,56,6
44,72,8
42,66,7
37,56,6
39,61,6
30,41,4
33,55,6
2,6,5
11,13,1
4,5,7
6,8,7
4,8,6
3,5,6
14,19,2
18,25,2
12,16,1
17,21,2
3,6,5
4,8,7
11,12,1
17,25,2
32,45,5
24,37,4
15,21,2
13,18,2
11,15,1
14,19,2
16,20,2
7,11,13
8,12,13
13,17,1
13,19,1
17,30,3
57,90,1
73,107,0
69,98,1
69,98,1
54,75,8
38,57,6
23,38,4
12,15,1
12,16,1
12,16,1
14,18,1
12,18,1
13,17,1
14,20,2
18,25,2
14,19,2
17,22,2
12,16,1
20,29,3
19,30,3
14,22,2
16,24,2
39,44,4
18,23,2
13,23,2
18,24,2
20,26,2
31,54,5
28,49,5
37,57,6
17,23,2
27,36,3
18,22,2
61,97,1
57,93,1
54,87,9
49,82,8
50,83,9
57,89,1
60,93,1
60,90,1
57,89,1
54,82,9
51,83,9
58,87,1
50,79,8
24,28,2
19,26,2
52,70,7
30,39,3
24,28,2
19,25,2
33,49,5
27,40,4
27,33,3
21,25,2
33,43,4
16,20,1
1,5,4
3,7,7
0,3,3
15,16,1
13,17,1
14,18,1
16,20,2
13,19,1
3,9,9
13,18,1
14,18,1
16,21,2
19,27,2
16,25,2
27,42,4
19,35,4
24,35,3
23,31,3
13,18,1
10,14,1
7,12,13
12,15,1
18,22,2
18,23,2
30,47,5
53,76,8
57,84,9
60,86,9
58,85,9
64,88,1
44,68,7
30,47,5
39,59,7
42,57,6
24,34,3
10,14,1
11,15,1
15,19,2
13,17,1
13,19,2
14,19,2
17,23,2
15,20,2
17,24,2
17,23,2
31,36,3
25,35,3
18,23,2
14,20,1
19,25,2
13,17,1
16,26,2
24,39,4
29,32,3
42,52,5
26,33,3
20,38,4
54,84,9
38,62,6
61,93,1
54,79,9
55,87,9
62,94,1
58,91,1
56,88,9
48,78,8
43,71,8
25,32,2
23,31,2
63,82,9
38,50,5
56,85,9
42,57,5
32,43,4
14,21,2
45,60,7
45,59,6
21,25,2
26,33,3
21,27,2
26,34,3
17,22,2
32,44,4
28,47,5
4,9,8
3,6,5
13,15,1
10,14,1
8,9,11
10,13,1
13,17,1
5,9,8
12,16,1
3,8,8
4,9,8
4,8,9
11,15,1
21,35,4
22,35,4
28,43,4
25,39,4
16,21,2
12,17,2
16,22,2
13,19,1
11,15,1
10,14,1
58,87,9
40,61,7
36,56,6
59,77,8
54,83,9
48,69,8
33,49,5
22,36,4
17,22,2
13,17,1
12,14,1
9,13,12
10,14,1
12,18,1
13,17,1
14,18,1
13,18,2
14,18,2
13,18,2
15,18,2
14,20,2
23,29,2
48,66,7
35,54,6
20,29,3
19,24,2
15,19,2
21,26,2
41,65,7
61,83,9
45,73,8
33,51,5
50,77,8
38,65,7
40,65,7
38,63,7
45,68,7
51,79,8
45,72,8
54,79,8
27,36,3
46,70,7
51,78,8
47,76,8
49,71,8
61,81,9
29,35,3
40,60,6
55,73,8
29,35,3
33,43,4
42,58,6
42,61,6
15,19,1
13,13,1
11,13,1
21,25,2
22,31,3
28,49,5
24,36,3
21,27,3
13,17,1
10,14,1
9,13,12
8,12,11
11,13,1
9,13,12
5,9,8
11,15,1
15,16,1
12,16,1
6,11,10
11,12,1
0,3,3
10,14,1
4,6,7
1,6,5
3,6,7
13,16,1
6,10,11
6,10,11
8,12,13
15,26,2
52,75,8
31,47,5
29,44,4
42,68,7
41,61,7
32,45,5
23,28,3
8,14,14
9,12,13
10,14,1
11,15,1
12,16,1
13,17,1
20,25,2
14,18,1
12,16,1
14,18,2
16,23,2
14,19,2
13,17,1
18,22,2
17,24,2
50,72,8
58,85,9
37,56,6
25,39,4
41,55,6
22,33,3
17,26,2
30,49,5
38,59,6
50,77,8
61,94,1
48,76,8
49,78,8
56,82,9
49,76,8
46,71,7
47,76,8
50,76,8
55,82,9
45,67,7
27,46,5
30,39,3
42,68,7
30,38,3
57,84,9
30,39,3
25,34,3
41,52,5
29,39,4
45,59,6
56,71,7
24,31,3
31,36,3
19,25,2
29,36,3
9,11,10
3,7,6
8,11,10
6,9,8
18,27,3
4,8,9
5,7,6
9,13,12
6,12,10
9,13,12
11,13,1
10,14,1
12,14,1
13,15,1
7,12,10
6,11,9
0,4,4
1,7,5
5,7,6
2,6,5
2,6,5
2,6,5
5,9,8
6,10,9
8,12,13
25,37,4
52,72,8
26,42,4
37,54,6
18,38,3
41,57,6
21,31,3
10,14,1
7,12,10
10,14,1
10,14,1
14,17,1
16,17,1
14,20,2
13,17,1
19,25,2
15,19,2
12,16,1
13,17,1
11,17,2
13,17,1
13,17,1
22,29,3
61,79,9
40,64,7
45,72,8
44,55,6
36,53,6
23,36,4
23,40,4
47,72,7
43,72,7
47,78,8
54,85,9
66,96,1
62,96,1
57,87,9
50,83,9
57,87,9
56,84,9
54,82,9
52,78,9
48,76,8
46,68,7
43,63,6
29,43,4
22,24,2
35,55,6
27,33,3
33,43,4
35,41,4
25,35,3
31,38,3
32,42,4
21,22,2
30,38,4
35,49,5
44,58,6
19,27,2
23,28,3
27,40,4
7,13,11
11,15,1
3,7,6
